lancet_label,sex,expected_le_1950,observed_le_1950,diff_1950,expected_le_1990,observed_le_1990,diff_1990,expected_le_2000,observed_le_2000,diff_2000,expected_le_2010,observed_le_2010,diff_2010,expected_le_2021,observed_le_2021,diff_2021,sdi_value
Bolivia,male,53.6555508499156,36.25984274267311,17.39570810724249,63.8187222956123,60.36505880831812,3.453663487294179,65.8594714639147,65.38935683010531,0.4701146338093878,67.2603173307846,69.44034859296845,-2.180031262183846,68.6004660816861,63.818720864043556,4.781745217642538,0.5990107988623
Ecuador,female,62.9062462784261,51.21689680565365,11.689349472772456,72.0417136731455,74.17950411005128,-2.1377904369057887,72.8349361524656,76.57450096085692,-3.7395648083913215,74.1391275715876,77.52936949251365,-3.3902419209260586,76.1547617030033,77.13173657415781,-0.9769748711545105,0.66101705262103
Ecuador,male,58.8930156206642,49.91088937788056,8.982126242783643,66.792087057897,69.83452123661286,-3.042434178715851,67.3714654296096,71.36207858031615,-3.990613150706551,68.3022852523344,71.93943109206789,-3.637145839733492,69.8937329674347,71.0357999490395,-1.142066981604799,0.66101705262103
Peru,female,60.6428371254562,41.21230503448866,19.43053209096754,71.7068614150941,71.98529990258646,-0.278438487492366,72.9868451753022,76.77260874820863,-3.7857635729064327,74.5497703263887,79.65631462376463,-5.106544297375933,76.0205453806043,74.92253859856075,1.098006782043555,0.662054036755862
Peru,male,56.7258031839004,39.14011153350317,17.58569165039723,66.5417238917645,67.27423758894977,-0.7325136971852686,67.4805721023924,73.12113203581241,-5.640559933420008,68.6004660816861,76.65161623471936,-8.051150153033262,69.7739726574167,68.7800137872351,0.9939588701816007,0.662054036755862
Caribbean,female,62.9062462784261,57.012311746469294,5.893934531956809,72.0417136731455,69.8245427072676,2.217170965877898,73.1367533946436,72.11341645844979,1.0233369361938145,74.5497703263887,56.44781572928475,18.101954597103948,75.4869414194759,72.516066698972935,2.9708747205029624,0.642003054597226
Caribbean,male,58.8930156206642,52.821338717623426,6.071676903040775,66.792087057897,66.0190179576687,0.7730691002283123,67.5878133100411,68.24206758225907,-0.654254272217969,68.6004660816861,59.0702298517565,9.530236229929592,69.3219441760672,66.8551997439711,2.4667444320961067,0.642003054597226
Antigua and Barbuda,female,62.9062462784261,60.289512231353896,2.6167340470722067,74.8195580384086,77.3527034170198,-2.533145378611195,76.0205453806043,76.75155769655946,-0.7310123159551551,77.4017895401842,78.00118628107762,-0.5993967408934253,78.6115528493146,77.05337859300042,1.5581742563141887,0.749886887369379
Antigua and Barbuda,male,58.8930156206642,54.830969912801336,4.062045707862865,68.8010092707918,70.54363627548126,-1.7426270046894672,69.7739726574167,72.07894710843354,-2.3049744510168324,71.13583971647,73.2915833264455,-2.1557436099755023,72.5504177679333,72.99146559232527,-0.44104782439197265,0.749886887369379
The Bahamas,female,70.4417784149706,60.142330843598096,10.299447571372504,76.9758259836149,74.50177908751581,2.4740468960990825,78.2980556451255,74.4065386516589,3.8915169934665954,79.42454969997,76.3413042999429,3.0832454000270957,80.4280765833013,73.64274284038927,6.78533374291203,0.805020667882124
The Bahamas,male,65.5615415661886,54.801933206637884,10.759608359550711,70.6849505104316,67.65907451370413,3.0258759967274784,72.1674618402408,67.71867954005204,4.448782300188768,73.5750688462647,69.53642855345007,4.038640292814634,74.8710852272848,66.11181636645884,8.759268860825955,0.805020667882124
Barbados,female,67.8714481366511,56.50067453486258,11.370773601788514,75.8867615917168,76.08607256996328,-0.19931097824647281,76.5611958711918,76.73778468650333,-0.1765888153115327,77.5467977046945,77.20384540983272,0.3429522948617745,78.453875169857,77.63023698701738,0.8236381828396162,0.746748764251474
Barbados,male,63.4145010887102,51.01444989843765,12.400051190272556,69.6571215725685,71.32167535949064,-1.6645537869221414,70.2725310550322,72.40698953166144,-2.1344584766292343,71.295384447385,74.73287175405406,-3.4374873066690554,72.3567032934546,74.3609829576172,-2.0042796641625955,0.746748764251474
Belize,female,59.9709048121413,56.584330146725115,3.386574665416184,68.3390499889094,75.6222529083729,-7.2832029194635055,71.3608135890746,73.29528743708745,-1.934473848012857,73.2847680345981,76.19035456019685,-2.90558652559875,74.6849839445894,76.09801116518337,-1.4130272205939605,0.610229002222948
Belize,male,56.0696556671089,53.31920007608346,2.7504555910254354,63.8187222956123,71.65950085917946,-7.840778563567163,66.2789958829882,66.73110575592784,-0.4521098729396442,67.6933698132341,71.02091363544062,-3.327543822206522,68.7004075346693,70.53310755396818,-1.8327000192988834,0.610229002222948
Bermuda,female,68.1073131895351,66.518785167403,1.5885280221321096,76.9758259836149,77.40897242671171,-0.4331464430968168,78.1441298705599,80.77709316670197,-2.63296329614208,79.9258958724552,84.93269173138953,-5.006795858934325,80.9225798656503,83.30716916216525,-2.384589296514946,0.821365422389484
Bermuda,male,63.6190572544835,61.398034663672796,2.221022590810705,70.6849505104316,69.32679835972755,1.3581521507040577,71.9830060842376,74.13150268645352,-2.148496602215914,74.2214668911628,76.62439502654331,-2.402928135380506,75.5097766620838,75.63822937717384,-0.12845271509004874,0.821365422389484
Cuba,female,65.8323566289892,68.86068765452202,-3.0283310255328217,73.2847680345981,76.71149416566742,-3.426726131069316,73.4309952746431,79.1500154594406,-5.7190201847975,74.8195580384086,80.42729404252293,-5.607736004114329,76.2895284001803,77.28772352401533,-0.998195123835032,0.668729864363244
Cuba,male,61.6006953543786,64.96624563956459,-3.3655502851859893,67.6933698132341,72.9768721148936,-5.283502301659496,67.7974306339347,74.93924707762584,-7.141816443691141,68.8010092707918,76.18496432807306,-7.38395505728127,70.0166072103027,70.94581060871211,-0.9292033984094132,0.668729864363244
Dominica,female,65.8323566289892,49.723377138218375,16.108979490770828,73.2847680345981,74.67238599414226,-1.3876179595441585,75.6200752848877,75.44101277661137,0.1790625082763313,77.1164068999939,75.67723788052535,1.439169019468551,78.453875169857,73.3444135590216,5.109461610835396,0.746967184749286
Dominica,male,61.6006953543786,45.566295005441965,16.034400348936636,67.6933698132341,69.07485196497919,-1.3814821517450895,69.4313226958455,70.13783000431353,-0.7065073084680336,70.8307681352004,70.4018643550554,0.4289037801450064,72.3567032934546,67.43880793435797,4.917895359096633,0.746967184749286
Dominican Republic,female,50.2015656534055,56.32016158123024,-6.118595927824735,69.0099795820207,73.41286885391573,-4.40288927189502,71.183347145972,76.91753514614541,-5.734188000173418,73.5755407418334,76.92872580392961,-3.353185062096216,74.9536101128661,77.25819988734935,-2.3045897744832473,0.619388201281128
Dominican Republic,male,46.0248736187795,53.52010532836877,-7.4952317095892695,64.3890175086043,69.33301120420995,-4.943993695605656,66.1426564114829,70.57367068336028,-4.431014271877373,67.9001894516402,71.54318359857659,-3.6429941469363882,68.9025017564884,70.50671798394376,-1.6042162274553533,0.619388201281128
Grenada,female,56.1174193547739,58.88866300353605,-2.7712436487621517,69.0099795820207,72.58243782360607,-3.572458241585366,72.6809164009106,76.47828833165862,-3.797371930748014,74.8195580384086,75.93826578221626,-1.1187077438076614,76.2895284001803,72.94049332588385,3.3490350742964523,0.668993028326993
Grenada,male,52.1959678047581,54.6426558837185,-2.446688078960399,64.3890175086043,67.58651466034922,-3.197497151744926,67.2603173307846,67.6571371743475,-0.3968198435628949,68.8010092707918,68.2290624955972,0.5719467751945899,70.0166072103027,67.32103402016526,2.695573190137438,0.668993028326993
Guyana,female,60.3081385554543,52.88296611730281,7.425172438151492,69.8501095562065,66.53181592265175,3.3182936335547595,72.3661382011684,67.8434071727895,4.5227310283788995,73.8600248306864,69.6275308971695,4.232493933516892,75.7533094834353,68.6029786787974,7.150330804637903,0.650812335285137
Guyana,male,56.3996807415725,49.47888371027739,6.920797031295116,65.0848703582523,60.317342430915346,4.767527927336957,67.031233289102,62.151599461288555,4.87963382781345,68.1026032878918,63.327144020640326,4.77545926725147,69.5429748527881,61.11233596621487,8.430638886573234,0.650812335285137
Haiti,female,53.1042598292021,41.448202262918876,11.656057566283224,61.9547290274367,54.081838650731875,7.872890376704824,65.2799188138218,56.64786664631444,8.632052167507354,67.6314133302304,27.552066306839283,40.07934702339112,69.4376046972604,61.497073142602616,7.940531554657781,0.448278284992742
Haiti,male,49.0592542693162,35.1669302153716,13.892324053944598,57.989908411894,53.18967165140535,4.8002367604886516,61.0976744223342,57.21308807128663,3.8845863510475738,63.2050152818964,35.42088608286289,27.784129199033508,64.745898768558,58.759941462672174,5.985957305885833,0.448278284992742
Jamaica,female,64.9973424672651,58.64541745341713,6.351925013847968,72.5246834933001,76.5371805230173,-4.012497029717196,74.27695938059,76.82431145173499,-2.547352071144985,75.4869414194759,79.39708248093274,-3.910141061456841,76.6983334419813,76.37752168505443,0.32081175692687225,0.683263063531091
Jamaica,male,60.838798479416504,54.51224406092003,6.326554418496471,67.1469603989325,73.8746822124949,-6.727721813562397,68.4016353094166,72.73331467608125,-4.331679366664645,69.3219441760672,74.57105397117435,-5.249109795107145,70.4060046048793,72.03565957363102,-1.6296549687517228,0.683263063531091
Puerto Rico,female,67.1386999129439,62.93819073544146,4.200509177502447,76.0205453806043,78.15821305302603,-2.1376676724217276,77.4017895401842,80.17727552831431,-2.7754859881301144,78.93228906303,83.22630363105675,-4.294014568026753,81.0855606741383,84.47761827349352,-3.392057599355212,0.825525846914029
Puerto Rico,male,62.771397817175,59.684453985591055,3.0869438315839446,69.7739726574167,69.81200059047575,-0.038027933059041175,71.13583971647,72.6112328266574,-1.4753931101873974,72.9501026759086,75.7771214722891,-2.8270187963805,75.7201027492059,76.62330413899744,-0.9032013897915334,0.825525846914029
Saint Kitts and Nevis,female,63.5230484093694,60.18535164263694,3.3376967667324635,73.8600248306864,69.23240937955313,4.627615451133266,75.6200752848877,73.45074509279664,2.169330192091067,77.6934696228319,75.69863385261003,1.9948357702218686,78.93228906303,75.49092319397525,3.4413658690547493,0.754987054945241
Saint Kitts and Nevis,male,59.472605640074,56.50866337136126,2.963942268712742,68.1026032878918,65.77051493261934,2.332088355272461,69.4313226958455,69.10319156401181,0.32813113183368614,71.4597755817383,69.98603103545443,1.4737445462838679,72.9501026759086,68.52067469728976,4.429427978618833,0.754987054945241
Saint Lucia,female,59.6312176929137,53.5685509667648,6.062666726148898,71.183347145972,72.50801282326442,-1.3246656772924297,73.8600248306864,76.24407580604738,-2.384050975360978,75.3538195667091,79.3903136269848,-4.0364940602757,76.2895284001803,76.50247066441324,-0.21294226423293594,0.672509735365292
Saint Lucia,male,55.7358228481299,50.07627114014377,5.659551707986132,66.1426564114829,67.60804444372478,-1.4653880322418757,68.1026032878918,70.19593875268217,-2.0933354647903712,69.2146055187716,72.27191015665478,-3.0573046378831776,70.0166072103027,69.73419901949363,0.28240819080906476,0.672509735365292
Saint Vincent and the Grenadines,female,58.5982922153341,53.25095742285189,5.347334792482208,70.4417784149706,71.80768262548624,-1.3659042105156374,72.5246834933001,73.5152447594621,-0.990561266162004,74.0001899335917,75.12567763372435,-1.125487700132652,75.4869414194759,75.24672610209856,0.24021531737733426,0.637195962512539
Saint Vincent and the Grenadines,male,54.7118867266621,50.425441589015655,4.286445137646446,65.5615415661886,68.1719851528276,-2.6104435866390077,67.1469603989325,68.76030474871718,-1.6133443497846685,68.2026795378704,71.08905773594829,-2.8863781980778924,69.3219441760672,69.72840974417802,-0.4064655681108178,0.637195962512539
Suriname,female,59.6312176929137,61.175237892917536,-1.5440202000038354,71.5352857676637,71.06794370623248,0.4673420614312107,72.8349361524656,72.97923592532116,-0.14429977285556106,74.4138015454996,75.62049562331697,-1.2066940778173745,75.4869414194759,74.24459291739329,1.2423485020826064,0.63366573910901
Suriname,male,55.7358228481299,56.799968041849205,-1.0641451937193054,66.4119742140917,66.33414816938898,0.07782604470271792,67.3714654296096,67.04347431213512,0.3279911174744825,68.5009530910306,69.21545868194498,-0.7145055909143849,69.3219441760672,67.51090877017033,1.8110354058968738,0.63366573910901
Trinidad and Tobago,female,66.6289949661754,59.233445374917665,7.395549591257733,75.0872593306442,71.89419695964808,3.193062370996117,76.4249669154543,73.0342172864289,3.3907496290254073,78.1441298705599,76.83107053506102,1.3130593354988775,79.259242862653707,75.02296004432908,4.236282818324625,0.768763253980677
Trinidad and Tobago,male,62.3180310218414,56.63237338222914,5.685657639612259,69.0051140984166,67.02739968420677,1.977714414209828,70.1427995889438,67.97088972116089,2.171909867782915,71.9830060842376,70.59837787275049,1.3846282114871116,73.3638357795996,67.61050201584519,5.753333763754412,0.768763253980677
Virgin Islands,female,69.2257150765922,64.79154412250054,4.434170954091655,75.8867615917168,75.38152989682433,0.5052316948924727,77.4017895401842,76.95080099022647,0.45098854995772797,79.9258958724552,80.62382886757104,-0.6979329951158348,80.9225798656503,82.26324163286749,-1.3406617672171848,0.821830853383701
Virgin Islands,male,64.5697449302815,58.79248638803918,5.777258542242322,69.6571215725685,69.15182624146017,0.5052953311083286,71.13583971647,70.08306571230028,1.05277400416972,74.2214668911628,71.52955831746046,2.6919085737023494,75.5097766620838,71.31561602990115,4.194160632182644,0.821830853383701
Central Latin America,female,59.9709048121413,51.04893444297744,8.921970369163859,70.8190609217835,73.47224989205498,-2.653188970271472,72.5246834933001,76.73457930889043,-4.209895815590329,74.0001899335917,78.47125649707571,-4.471066563484015,75.6200752848877,75.71083784193458,-0.09076255704687242,0.640685100088415
Central Latin America,male,56.0696556671089,48.464500759801936,7.605154907306961,65.8594714639147,67.9183656816318,-2.0588942177170964,67.1469603989325,70.7595387795009,-3.6125783805683938,68.2026795378704,72.55368687406586,-4.351007336195465,69.4313226958455,68.33812969589924,1.093192999946254,0.640685100088415
Colombia,female,59.6312176929137,55.95984315074891,3.6713745421647914,70.8190609217835,74.96330622991846,-4.1442453081349555,72.3661382011684,78.39193572388498,-6.025797522716587,74.0001899335917,81.24518698754163,-7.24499705394993,75.8867615917168,79.68980093602951,-3.803039344312708,0.655442912568827
Colombia,male,55.7358228481299,53.257574740818185,2.478248107311714,65.8594714639147,68.21412968931577,-2.3546582254010673,67.031233289102,70.45592221547243,-3.424688926370422,68.2026795378704,74.95748198402438,-6.754802446153988,69.6571215725685,72.63793541664953,-2.980813844081027,0.655442912568827
Costa Rica,female,61.9547290274367,57.39739932589529,4.557329701541406,72.5246834933001,79.25066627238216,-6.725982779082059,74.0001899335917,80.52208992069541,-6.521899987103708,75.3538195667091,82.33603599997565,-6.982216433266544,77.2583618585503,81.18036697355221,-3.922005115001909,0.700340476999325
Costa Rica,male,57.989908411894,55.39042892157261,2.599479490321393,67.1469603989325,74.8153231572505,-7.668362758317997,68.2026795378704,75.52837168518138,-7.325692147310988,69.2146055187716,76.69795135308493,-7.483345834313326,70.9810210082652,74.25919750125382,-3.278176492988621,0.700340476999325
El Salvador,female,53.4975405417883,46.21585882584433,7.281681715943968,65.8323566289892,74.37324266280933,-8.54088603382013,69.2257150765922,78.45030977773182,-9.224594701139623,71.5352857676637,79.65625250362851,-8.120966735964814,73.4309952746431,77.23903687798274,-3.808041603339646,0.563775187564695
El Salvador,male,49.4697355381426,43.7009717927687,5.768763745373903,61.6006953543786,65.3559311415548,-3.755235787176204,64.5697449302815,68.29134396758627,-3.7215990373047703,66.4119742140917,70.95941621187431,-4.547441997782613,67.7974306339347,67.89112522940786,-0.09369459547316694,0.563775187564695
Guatemala,female,54.2686905696869,41.83595183823091,12.432738731455991,62.2752308850152,65.38322196682354,-3.1079910818083434,66.1021838099935,70.29836863064872,-4.196184820655219,70.050868820996,73.56155141721618,-3.510682596220178,72.3661382011684,72.71794435003017,-0.351806148861769,0.539972423611408
Guatemala,male,50.2741848934523,42.42342167688904,7.850763216563259,58.2953361381148,60.08315456436347,-1.7878184262486698,61.844767304503,64.29028344430894,-2.445516139805939,65.2478919947039,67.4911811273661,-2.2432891326621984,67.031233289102,66.16043572135794,0.8707975677440629,0.539972423611408
Honduras,female,53.1042598292021,40.51309004852992,12.591169780672182,63.2164859742509,71.02245605758198,-7.805970083331076,66.6289949661754,70.74698320815087,-4.117988241975468,69.6457129421574,71.76332793823677,-2.117614996079368,71.875638711428,70.66243148230066,1.2132072291273346,0.513037248307344
Honduras,male,49.0592542693162,37.96674794146778,11.092506327848419,59.1851219016773,66.53334878480848,-7.348226883131183,62.3180310218414,68.99897174112343,-6.680940719282027,64.9175730034801,69.99599857716478,-5.078425573684683,66.6683806586509,66.4229564065704,0.24542425208049679,0.513037248307344
Mexico,female,60.6428371254562,49.732443726323226,10.910393399132971,71.5352857676637,73.19380538491308,-1.6585196172493823,73.2847680345981,76.35011979001199,-3.065351755413886,74.4138015454996,77.72913724375188,-3.3153356982522837,76.1547617030033,74.66627018224067,1.4884915207626364,0.664575304259183
Mexico,male,56.7258031839004,46.82769500306395,9.898108180836452,66.4119742140917,68.15172028597134,-1.7397460718796367,67.6933698132341,71.70008622520372,-4.00671641196962,68.5009530910306,72.41010613901169,-3.9091530479810928,69.8937329674347,67.37884237006791,2.5148905973667866,0.664575304259183
Nicaragua,female,55.0198920400019,49.54516776436051,5.4747242756413925,64.1247263242206,76.99407433655892,-12.869348012338321,67.8714481366511,80.06873259845437,-12.197284461803278,70.24806740807,79.62713319619762,-9.379065788127619,72.2051812457713,76.83175829415576,-4.626577048384462,0.523958472235925
Nicaragua,male,51.0573329547025,46.574543212612134,4.482789742090368,60.0333416183172,70.54379026875625,-10.510448650439052,63.4145010887102,73.18364710726506,-9.769146018554856,65.4067428054233,74.29145820310015,-8.884715397676842,66.9129909472015,69.88581485980397,-2.972823912602479,0.523958472235925
Panama,female,63.8258257921701,63.23562371633366,0.5902020758364372,72.8349361524656,78.89139316690405,-6.05645701443845,74.1391275715876,80.8983840668233,-6.759256495235704,75.0872593306442,81.9781130171533,-6.890853686509104,77.2583618585503,81.37618444858211,-4.117822590031807,0.708864827518009
Panama,male,59.7553504020384,59.43831135578034,0.3170390462580599,67.3714654296096,74.18966751874422,-6.818202089134616,68.3022852523344,75.45631504676672,-7.154029794432319,69.0051140984166,75.52586817732869,-6.520754078912091,70.9810210082652,75.5273486069735,-4.546327598708302,0.708864827518009
Venezuela,female,62.9062462784261,57.11512371707897,5.79112256134713,71.875638711428,75.17199969496531,-3.296360983537312,73.4309952746431,78.66628021890118,-5.235284944258083,74.4138015454996,80.08381761668113,-5.670016071181536,74.8195580384086,74.61500444825884,0.20455359014975727,0.596513058857335
Venezuela,male,58.8930156206642,54.79451562863775,4.098499992026454,66.6683806586509,69.51708398558412,-2.8487033269332187,67.7974306339347,69.69376948801417,-1.896338854079474,68.5009530910306,71.3947558780588,-2.893802787028207,68.8010092707918,65.1441635807997,3.656845689992096,0.596513058857335
Tropical Latin America,female,57.899057638423,55.41809233651114,2.4809653019118656,71.3608135890746,73.21806441909726,-1.8572508300226644,72.6809164009106,76.01454983960771,-3.333633438697106,74.4138015454996,78.15982947008983,-3.746027924590237,75.7533094834353,77.33398075980216,-1.5806712763668571,0.652442393942196
Tropical Latin America,male,54.011267237507,48.29798279233798,5.713284445169016,66.2789958829882,65.76618283523635,0.5128130477518482,67.2603173307846,68.72494442302809,-1.4646270922434894,68.5009530910306,70.8804849734547,-2.3795318824241036,69.5429748527881,70.17277355878599,-0.6297987059978851,0.652442393942196
Brazil,female,57.899057638423,55.36500005886559,2.5340575795574125,71.3608135890746,73.10927053641623,-1.7484569473416371,72.6809164009106,75.96648603042004,-3.285569629509439,74.4138015454996,78.15673411596522,-3.7429325704656264,75.7533094834353,77.37337765424753,-1.6200681708122318,0.65304388724724
Brazil,male,54.011267237507,48.110434664545224,5.900832572961775,66.2789958829882,65.57250179748966,0.7064940854985338,67.2603173307846,68.61414313508486,-1.3538258043002571,68.5009530910306,70.82774273093793,-2.3267896399073322,69.5429748527881,70.20590399607771,-0.6629291432896025,0.65304388724724
Paraguay,female,59.6312176929137,59.83817417314454,-0.20695648023083635,70.4417784149706,77.15554150697729,-6.713763092006687,72.3661382011684,77.90161331684494,-5.535475115676547,74.0001899335917,78.15714175326652,-4.156951819674816,75.7533094834353,75.85866183601367,-0.10535235257836462,0.635718098852038
Paraguay,male,55.7358228481299,57.65209931509519,-1.916276466965293,65.5615415661886,73.71004653180849,-8.148504965619892,67.031233289102,73.11632242597709,-6.085089136875084,68.2026795378704,72.67609780247481,-4.473418264604419,69.5429748527881,68.98297537193721,0.559999480850891,0.635718098852038
North Africa and Middle East,female,53.4975405417883,45.75721171627436,7.740328825513934,69.0099795820207,67.23754901377282,1.7724305682478843,72.0417136731455,71.13858228580949,0.9031313873360034,73.8600248306864,73.85301406775633,0.007010762930065084,76.0205453806043,73.68666260205316,2.3338827785511427,0.658224715222995
North Africa and Middle East,male,49.4697355381426,41.26504687399189,8.204688664150709,64.3890175086043,63.79833865453119,0.5906788540731043,66.792087057897,67.38498199924354,-0.592894941346529,68.1026032878918,70.32793346659325,-2.225330178701455,69.7739726574167,68.93249263670852,0.8414800207081896,0.658224715222995
North Africa and Middle East,female,53.4975405417883,45.75721171627436,7.740328825513934,69.0099795820207,67.23754901377282,1.7724305682478843,72.0417136731455,71.13858228580949,0.9031313873360034,73.8600248306864,73.85301406775633,0.007010762930065084,76.0205453806043,73.68666260205316,2.3338827785511427,0.658224715222995
North Africa and Middle East,male,49.4697355381426,41.26504687399189,8.204688664150709,64.3890175086043,63.79833865453119,0.5906788540731043,66.792087057897,67.38498199924354,-0.592894941346529,68.1026032878918,70.32793346659325,-2.225330178701455,69.7739726574167,68.93249263670852,0.8414800207081896,0.658224715222995
Afghanistan,female,45.5722585745265,37.9552345250574,7.6170240494691015,51.8928246089626,52.460317608565596,-0.5674929996029974,52.301964893047,54.075685673615936,-1.7737207805689366,57.5465581966163,59.829472305453876,-2.2829141088375735,63.5230484093694,60.678978183944366,2.8440702254250354,0.337199997837472
Afghanistan,male,41.1695848143465,38.47384571890869,2.6957390954378084,47.7938798896542,52.538791619987144,-4.7449117303329444,48.221400169199804,53.25349164685932,-5.032091477659513,53.6555508499156,59.08367449021084,-5.42812364029524,59.472605640074,55.8740559626092,3.5985496774648027,0.337199997837472
Algeria,female,49.3223208460282,44.53460310762752,4.78771773840068,69.8501095562065,71.15565646072366,-1.3055469045171577,72.6809164009106,73.99081238768775,-1.3098959867771498,74.5497703263887,76.0151210444895,-1.465350718100808,76.0205453806043,75.37755748822735,0.6429878923769508,0.659500924324217
Algeria,male,45.1041067392423,41.13675445723905,3.9673522820032474,65.0848703582523,68.578087887051,-3.493217528798695,67.2603173307846,71.20528881924146,-3.944971488456858,68.6004660816861,74.87019980760807,-6.269733725921981,69.7739726574167,72.06249920299027,-2.2885265455735606,0.659500924324217
Bahrain,female,56.4778140347531,52.723586070058666,3.7542279646944365,74.0001899335917,70.54907812088442,3.451111812707282,75.6200752848877,71.28293002087636,4.33714526401134,77.2583618585503,75.01004370869926,2.2483181498510447,78.93228906303,75.07646491846948,3.855824144560515,0.753043204117567
Bahrain,male,52.5666022218352,50.87331153967621,1.6932906821589881,68.2026795378704,67.85013071930034,0.3525488185700567,69.4313226958455,68.55649827019144,0.8748244256540545,70.9810210082652,72.9927087706408,-2.011687762375601,72.9501026759086,72.18851956451834,0.7615831113902516,0.753043204117567
Egypt,female,56.4778140347531,45.47929408079851,10.998519953954592,68.1073131895351,63.737286376410914,4.370026813124191,71.5352857676637,68.65318486473952,2.8821009029241793,71.183347145972,69.32875449359737,1.8545926523746203,74.5497703263887,70.1765133464729,4.373256979915794,0.6067870937016
Egypt,male,52.5666022218352,42.688451301664124,9.878150920171073,63.6190572544835,62.30919879101564,1.3098584634678616,66.4119742140917,66.42796072583252,-0.01598651174082022,66.1426564114829,67.47914768324407,-1.3364912717611617,68.6004660816861,66.85803394028414,1.7424321414019488,0.6067870937016
Iran,female,51.8928246089626,43.710659433121926,8.182165175840673,69.6457129421574,69.52480029357739,0.12091264858001693,73.4309952746431,74.97990769080987,-1.5489124161667718,75.4869414194759,78.0528145301324,-2.565873110656497,77.1164068999939,77.21317472076946,-0.09676782077555401,0.697207397661899
Iran,male,47.7938798896542,35.72630814186938,12.067571747784818,64.9175730034801,65.79180554617531,-0.8742325426952107,67.7974306339347,71.1511916842721,-3.353761050337411,69.3219441760672,73.98204283935156,-4.660098663284359,70.8307681352004,71.85111295954071,-1.020344824340313,0.697207397661899
Iraq,female,50.2015656534055,58.55902183386761,-8.357456180462108,67.3871711659686,70.33717205129525,-2.9500008853266593,69.8501095562065,71.81715200364675,-1.9670424474402495,72.2051812457713,73.82737450787597,-1.6221932621046733,75.8867615917168,73.46725183438528,2.419509757331525,0.662626230762701
Iraq,male,46.0248736187795,51.523361354639995,-5.498487735860493,62.9906458422148,64.46512729865654,-1.4744814564417368,65.0848703582523,66.64129178609001,-1.556421427837705,66.9129909472015,68.4625419084495,-1.549550961248002,69.6571215725685,67.54428344040599,2.1128381321625085,0.662626230762701
Jordan,female,48.4201082870198,52.933894207635646,-4.513785920615845,72.6809164009106,71.91408945016482,0.7668269507457808,74.1391275715876,72.2190317259191,1.9200958456684987,76.0205453806043,77.18544475756859,-1.1648993769642857,77.841883595519,77.57055363927208,0.271329956246916,0.725307226832443
Jordan,male,44.1585441385078,49.39864842741226,-5.240104288904462,67.2603173307846,72.13820027455515,-4.877882943770544,68.3022852523344,74.19427975138137,-5.891994499046973,69.7739726574167,77.45808295371687,-7.684110296300162,71.6291233137131,74.11750523752052,-2.488381923807424,0.725307226832443
Kuwait,female,62.5924477188592,67.23753823390585,-4.645090515046654,76.4249669154543,77.27882326817208,-0.85385635271777,77.6934696228319,80.18825108797348,-2.4947814651415854,79.7581335668345,82.82269004990425,-3.064556483069751,81.7283348665087,85.06620690110411,-3.3378720345954065,0.846651054742869
Kuwait,male,58.5964038190286,50.85742081100796,7.738983008020639,70.1427995889438,72.44603329966657,-2.3032337107227647,71.4597755817383,75.99404406220025,-4.534268480461947,74.0044160373531,79.05651437947752,-5.052098342124424,76.5486278863018,78.13613778112136,-1.5875098948195614,0.846651054742869
Lebanon,female,59.2891627857456,55.79651470198734,3.4926480837582616,72.3661382011684,73.07727022151217,-0.7111320203437685,73.8600248306864,76.89850095884903,-3.0384761281626282,76.1547617030033,80.01994789032621,-3.865186187322905,78.2980556451255,78.3853555142341,-0.08729986910860532,0.74474635096338
Lebanon,male,55.3982101496057,51.37993765273623,4.018272496869471,67.031233289102,65.88999399408134,1.141239295020668,68.1026032878918,74.29086659390953,-6.188263306017731,69.8937329674347,75.64943833110075,-5.755705363666053,72.1674618402408,72.1750830277567,-0.00762118751589469,0.74474635096338
Libya,female,50.2015656534055,43.73093500815932,6.470630645246182,72.5246834933001,74.53508693890778,-2.010403445607679,75.4869414194759,76.20433961166806,-0.7173981921921637,77.6934696228319,74.92040560161658,2.773064021215319,78.1441298705599,73.37326639946774,4.770863471092156,0.725771398888229
Libya,male,46.0248736187795,40.24680754559344,5.778066073186061,67.1469603989325,71.27315876565135,-4.126198366718839,69.3219441760672,72.82899854406128,-3.5070543679940727,71.4597755817383,72.3716763840092,-0.9119008022709068,71.9830060842376,68.67961473867484,3.3033913455627584,0.725771398888229
Morocco,female,45.076680100171,43.713946754894685,1.362733345276311,64.9973424672651,68.33893478062211,-3.341592313357012,67.8714481366511,71.25218175859004,-3.380733621938944,70.4417784149706,73.09798025155307,-2.6562018365824684,73.2847680345981,73.91338851353777,-0.6286204789396663,0.562698300927195
Morocco,male,40.6489149263751,38.63919862358177,2.009716302793329,60.838798479416504,65.84610517719724,-5.0073066977807414,63.4145010887102,69.20373168799838,-5.789230599288182,65.5615415661886,71.54455488161598,-5.983013315427385,67.6933698132341,70.90620279204354,-3.2128329788094447,0.562698300927195
Oman,female,48.4201082870198,42.864495309448195,5.555612977571606,68.566706333017,72.34613083577666,-3.7794245027596673,74.6849839445894,75.71734554881931,-1.032361604229905,77.4017895401842,77.3294013044706,0.07238823571360342,79.259242862653707,76.28054031871542,2.978702543938283,0.77339160187173706
